instance,arm,run_seed,sol_id,att_default,sumo_seed,att
B_k9_3od_x1.0,both,5,S005,478.274,107,526.71
B_k9_3od_x1.0,both,5,S005,478.274,108,523.933
B_k9_3od_x1.0,both,5,S005,478.274,109,531.1555
B_k9_3od_x1.0,both,5,S005,478.274,110,491.864
B_k9_3od_x1.0,both,6,S006,471.143,101,505.4575
B_k9_3od_x1.0,both,6,S006,471.143,102,481.5745
B_k9_3od_x1.0,both,6,S006,471.143,103,501.839
B_k9_3od_x1.0,both,6,S006,471.143,104,484.5485
B_k9_3od_x1.0,both,6,S006,471.143,105,501.3685
B_k9_3od_x1.0,both,6,S006,471.143,106,501.914
B_k9_3od_x1.0,both,6,S006,471.143,107,482.939
B_k9_3od_x1.0,both,6,S006,471.143,108,503.9155
B_k9_3od_x1.0,both,6,S006,471.143,109,470.634
B_k9_3od_x1.0,both,6,S006,471.143,110,484.7825
B_k9_3od_x1.0,both,7,S007,485.0875,101,484.3795
B_k9_3od_x1.0,both,7,S007,485.0875,102,497.12
B_k9_3od_x1.0,both,7,S007,485.0875,103,496.5725
B_k9_3od_x1.0,both,7,S007,485.0875,104,530.471
B_k9_3od_x1.0,both,7,S007,485.0875,105,489.4945
B_k9_3od_x1.0,both,7,S007,485.0875,106,509.7015
B_k9_3od_x1.0,both,7,S007,485.0875,107,531.6745
B_k9_3od_x1.0,both,7,S007,485.0875,108,519.583
B_k9_3od_x1.0,both,7,S007,485.0875,109,504.9175
B_k9_3od_x1.0,both,7,S007,485.0875,110,502.363
B_k9_3od_x1.0,both,8,S008,476.677,101,511.8895
B_k9_3od_x1.0,both,8,S008,476.677,102,487.845
B_k9_3od_x1.0,both,8,S008,476.677,103,491.8295
B_k9_3od_x1.0,both,8,S008,476.677,104,478.055
B_k9_3od_x1.0,both,8,S008,476.677,105,489.961
B_k9_3od_x1.0,both,8,S008,476.677,106,531.5825
B_k9_3od_x1.0,both,8,S008,476.677,107,511.4745
B_k9_3od_x1.0,both,8,S008,476.677,108,490.176
B_k9_3od_x1.0,both,8,S008,476.677,109,516.5765
B_k9_3od_x1.0,both,8,S008,476.677,110,506.2695
B_k9_3od_x1.0,both,9,S009,473.0795,101,491.3385
B_k9_3od_x1.0,both,9,S009,473.0795,102,526.6795
B_k9_3od_x1.0,both,9,S009,473.0795,103,490.838
B_k9_3od_x1.0,both,9,S009,473.0795,104,515.914
B_k9_3od_x1.0,both,9,S009,473.0795,105,515.5295
B_k9_3od_x1.0,both,9,S009,473.0795,106,500.8215
B_k9_3od_x1.0,both,9,S009,473.0795,107,508.2715
B_k9_3od_x1.0,both,9,S009,473.0795,108,508.7835
B_k9_3od_x1.0,both,9,S009,473.0795,109,472.656
B_k9_3od_x1.0,both,9,S009,473.0795,110,492.1075
B_k9_3od_x1.0,init,0,S010,475.2,101,501.8405
B_k9_3od_x1.0,init,0,S010,475.2,102,506.3465
B_k9_3od_x1.0,init,0,S010,475.2,103,514.374
B_k9_3od_x1.0,init,0,S010,475.2,104,520.2375
B_k9_3od_x1.0,init,0,S010,475.2,105,523.3975
B_k9_3od_x1.0,init,0,S010,475.2,106,504.467
B_k9_3od_x1.0,init,0,S010,475.2,107,508.2795
B_k9_3od_x1.0,init,0,S010,475.2,108,523.4245
B_k9_3od_x1.0,init,0,S010,475.2,109,490.5475
B_k9_3od_x1.0,init,0,S010,475.2,110,535.4395
B_k9_3od_x1.0,init,1,S011,479.4145,101,504.1505
B_k9_3od_x1.0,init,1,S011,479.4145,102,497.823
B_k9_3od_x1.0,init,1,S011,479.4145,103,519.78
B_k9_3od_x1.0,init,1,S011,479.4145,104,518.517
B_k9_3od_x1.0,init,1,S011,479.4145,105,498.058
B_k9_3od_x1.0,init,1,S011,479.4145,106,525.122
B_k9_3od_x1.0,init,1,S011,479.4145,107,500.549
B_k9_3od_x1.0,init,1,S011,479.4145,108,501.7
B_k9_3od_x1.0,init,1,S011,479.4145,109,527.2005
B_k9_3od_x1.0,init,1,S011,479.4145,110,509.686
B_k9_3od_x1.0,init,2,S012,462.6865,101,492.247
B_k9_3od_x1.0,init,2,S012,462.6865,102,510.6275
B_k9_3od_x1.0,init,2,S012,462.6865,103,523.7115
B_k9_3od_x1.0,init,2,S012,462.6865,104,510.8255
B_k9_3od_x1.0,init,2,S012,462.6865,105,505.8195
B_k9_3od_x1.0,init,2,S012,462.6865,106,553.9145
B_k9_3od_x1.0,init,2,S012,462.6865,107,515.1715
B_k9_3od_x1.0,init,2,S012,462.6865,108,510.8405
B_k9_3od_x1.0,init,2,S012,462.6865,109,505.299
B_k9_3od_x1.0,init,2,S012,462.6865,110,536.4225
B_k9_3od_x1.0,init,3,S013,480.004,101,521.537
B_k9_3od_x1.0,init,3,S013,480.004,102,489.2845
B_k9_3od_x1.0,init,3,S013,480.004,103,516.7905
B_k9_3od_x1.0,init,3,S013,480.004,104,492.975
B_k9_3od_x1.0,init,3,S013,480.004,105,501.3315
B_k9_3od_x1.0,init,3,S013,480.004,106,510.0115
B_k9_3od_x1.0,init,3,S013,480.004,107,507.031
B_k9_3od_x1.0,init,3,S013,480.004,108,495.222
B_k9_3od_x1.0,init,3,S013,480.004,109,481.672
B_k9_3od_x1.0,init,3,S013,480.004,110,496.227
B_k9_3od_x1.0,init,4,S014,486.493,101,507.293
B_k9_3od_x1.0,init,4,S014,486.493,102,511.5445
B_k9_3od_x1.0,init,4,S014,486.493,103,503.0385
B_k9_3od_x1.0,init,4,S014,486.493,104,523.499
B_k9_3od_x1.0,init,4,S014,486.493,105,509.4005
B_k9_3od_x1.0,init,4,S014,486.493,106,502.469
B_k9_3od_x1.0,init,4,S014,486.493,107,502.8385
B_k9_3od_x1.0,init,4,S014,486.493,108,484.169
B_k9_3od_x1.0,init,4,S014,486.493,109,495.176
B_k9_3od_x1.0,init,4,S014,486.493,110,519.318
