instance_id,mode,edge,count_in_seed_bests,share_in_seed_bests
D_k9_3od_x0.8,init,E31,1,0.1
D_k9_3od_x0.8,init,E32,1,0.1
D_k9_3od_x0.8,init,E39,1,0.1
D_k9_3od_x0.8,init,E43,1,0.1
D_k9_3od_x0.8,init,E45,1,0.1
D_k9_3od_x0.8,init,E46,1,0.1
D_k9_3od_x0.8,init,E49,1,0.1
D_k9_3od_x0.8,init,E5,1,0.1
D_k9_3od_x0.8,init,E53,1,0.1
D_k9_3od_x0.8,init,E56,1,0.1
D_k9_3od_x0.8,init,E59,1,0.1
D_k9_3od_x0.8,init,E62,1,0.1
D_k9_3od_x0.8,mutation,E9,7,0.7
D_k9_3od_x0.8,mutation,E6,5,0.5
D_k9_3od_x0.8,mutation,E7,5,0.5
D_k9_3od_x0.8,mutation,-E12,4,0.4
D_k9_3od_x0.8,mutation,-E45,4,0.4
D_k9_3od_x0.8,mutation,-E8,4,0.4
D_k9_3od_x0.8,mutation,E4,4,0.4
D_k9_3od_x0.8,mutation,-E28,3,0.3
D_k9_3od_x0.8,mutation,-E46,3,0.3
D_k9_3od_x0.8,mutation,-E7,3,0.3
D_k9_3od_x0.8,mutation,E25,3,0.3
D_k9_3od_x0.8,mutation,E49,3,0.3
D_k9_3od_x0.8,mutation,E56,3,0.3
D_k9_3od_x0.8,mutation,E64,3,0.3
D_k9_3od_x0.8,mutation,-E14,2,0.2
D_k9_3od_x0.8,mutation,-E17,2,0.2
D_k9_3od_x0.8,mutation,-E26,2,0.2
D_k9_3od_x0.8,mutation,-E27,2,0.2
D_k9_3od_x0.8,mutation,E2,2,0.2
D_k9_3od_x0.8,mutation,E30,2,0.2
D_k9_3od_x0.8,mutation,E31,2,0.2
D_k9_3od_x0.8,mutation,E34,2,0.2
D_k9_3od_x0.8,mutation,E53,2,0.2
D_k9_3od_x0.8,mutation,-E1,1,0.1
D_k9_3od_x0.8,mutation,-E15,1,0.1
D_k9_3od_x0.8,mutation,-E32,1,0.1
D_k9_3od_x0.8,mutation,-E35,1,0.1
D_k9_3od_x0.8,mutation,-E4,1,0.1
D_k9_3od_x0.8,mutation,-E40,1,0.1
D_k9_3od_x0.8,mutation,-E5,1,0.1
D_k9_3od_x0.8,mutation,-E50,1,0.1
D_k9_3od_x0.8,mutation,-E52,1,0.1
D_k9_3od_x0.8,mutation,-E64,1,0.1
D_k9_3od_x0.8,mutation,E1,1,0.1
D_k9_3od_x0.8,mutation,E11,1,0.1
D_k9_3od_x0.8,mutation,E14,1,0.1
D_k9_3od_x0.8,mutation,E19,1,0.1
D_k9_3od_x0.8,mutation,E21,1,0.1
D_k9_3od_x0.8,mutation,E26,1,0.1
D_k9_3od_x0.8,mutation,E52,1,0.1
D_k9_3od_x0.8,mutation,E58,1,0.1
D_k9_3od_x0.8,none,E7,8,0.8
D_k9_3od_x0.8,none,E19,5,0.5
D_k9_3od_x0.8,none,E8,5,0.5
D_k9_3od_x0.8,none,-E15,3,0.3
D_k9_3od_x0.8,none,-E43,3,0.3
D_k9_3od_x0.8,none,-E44,3,0.3
D_k9_3od_x0.8,none,-E58,3,0.3
D_k9_3od_x0.8,none,E3,3,0.3
D_k9_3od_x0.8,none,E31,3,0.3
D_k9_3od_x0.8,none,E63,3,0.3
D_k9_3od_x0.8,none,E9,3,0.3
D_k9_3od_x0.8,none,-E12,2,0.2
D_k9_3od_x0.8,none,-E14,2,0.2
D_k9_3od_x0.8,none,-E26,2,0.2
D_k9_3od_x0.8,none,-E28,2,0.2
D_k9_3od_x0.8,none,-E35,2,0.2
D_k9_3od_x0.8,none,E24,2,0.2
D_k9_3od_x0.8,none,E4,2,0.2
D_k9_3od_x0.8,none,E53,2,0.2
D_k9_3od_x0.8,none,E56,2,0.2
D_k9_3od_x0.8,none,E58,2,0.2
D_k9_3od_x0.8,none,E64,2,0.2
D_k9_3od_x0.8,none,-E0,1,0.1
D_k9_3od_x0.8,none,-E1,1,0.1
D_k9_3od_x0.8,none,-E11,1,0.1
D_k9_3od_x0.8,none,-E19,1,0.1
D_k9_3od_x0.8,none,-E21,1,0.1
D_k9_3od_x0.8,none,-E27,1,0.1
D_k9_3od_x0.8,none,-E3,1,0.1
D_k9_3od_x0.8,none,-E30,1,0.1
D_k9_3od_x0.8,none,-E32,1,0.1
D_k9_3od_x0.8,none,-E40,1,0.1
D_k9_3od_x0.8,none,-E45,1,0.1
D_k9_3od_x0.8,none,-E46,1,0.1
D_k9_3od_x0.8,none,-E50,1,0.1
D_k9_3od_x0.8,none,-E52,1,0.1
D_k9_3od_x0.8,none,-E64,1,0.1
D_k9_3od_x0.8,none,E0,1,0.1
D_k9_3od_x0.8,none,E10,1,0.1
D_k9_3od_x0.8,none,E11,1,0.1
D_k9_3od_x0.8,none,E17,1,0.1
D_k9_3od_x0.8,none,E2,1,0.1
D_k9_3od_x0.8,none,E23,1,0.1
D_k9_3od_x0.8,none,E29,1,0.1
D_k9_3od_x0.8,none,E43,1,0.1
D_k9_3od_x0.8,none,E45,1,0.1
D_k9_3od_x0.8,none,E5,1,0.1
D_k9_3od_x0.8,none,E50,1,0.1
D_k9_3od_x1.0,both,E9,8,0.8
D_k9_3od_x1.0,both,E6,6,0.6
D_k9_3od_x1.0,both,-E12,5,0.5
D_k9_3od_x1.0,both,E40,5,0.5
D_k9_3od_x1.0,both,E7,4,0.4
D_k9_3od_x1.0,both,E11,3,0.3
D_k9_3od_x1.0,both,E52,3,0.3
D_k9_3od_x1.0,both,E8,3,0.3
D_k9_3od_x1.0,both,-E11,2,0.2
D_k9_3od_x1.0,both,-E16,2,0.2
D_k9_3od_x1.0,both,-E3,2,0.2
D_k9_3od_x1.0,both,-E5,2,0.2
D_k9_3od_x1.0,both,-E58,2,0.2
D_k9_3od_x1.0,both,-E64,2,0.2
D_k9_3od_x1.0,both,-E9,2,0.2
D_k9_3od_x1.0,both,E23,2,0.2
D_k9_3od_x1.0,both,E26,2,0.2
D_k9_3od_x1.0,both,E30,2,0.2
D_k9_3od_x1.0,both,E31,2,0.2
D_k9_3od_x1.0,both,E57,2,0.2
D_k9_3od_x1.0,both,-E15,1,0.1
D_k9_3od_x1.0,both,-E26,1,0.1
D_k9_3od_x1.0,both,-E28,1,0.1
D_k9_3od_x1.0,both,-E29,1,0.1
D_k9_3od_x1.0,both,-E31,1,0.1
D_k9_3od_x1.0,both,-E32,1,0.1
D_k9_3od_x1.0,both,-E35,1,0.1
D_k9_3od_x1.0,both,-E46,1,0.1
D_k9_3od_x1.0,both,-E47,1,0.1
D_k9_3od_x1.0,both,-E7,1,0.1
D_k9_3od_x1.0,both,E0,1,0.1
D_k9_3od_x1.0,both,E15,1,0.1
D_k9_3od_x1.0,both,E16,1,0.1
D_k9_3od_x1.0,both,E17,1,0.1
D_k9_3od_x1.0,both,E2,1,0.1
D_k9_3od_x1.0,both,E21,1,0.1
D_k9_3od_x1.0,both,E24,1,0.1
D_k9_3od_x1.0,both,E25,1,0.1
D_k9_3od_x1.0,both,E28,1,0.1
D_k9_3od_x1.0,both,E3,1,0.1
D_k9_3od_x1.0,both,E4,1,0.1
D_k9_3od_x1.0,both,E41,1,0.1
D_k9_3od_x1.0,both,E43,1,0.1
D_k9_3od_x1.0,both,E47,1,0.1
D_k9_3od_x1.0,both,E5,1,0.1
D_k9_3od_x1.0,both,E56,1,0.1
D_k9_3od_x1.0,both,E59,1,0.1
D_k9_3od_x1.0,both,E62,1,0.1
D_k9_3od_x1.0,both,E64,1,0.1
D_k9_3od_x1.0,init,E7,7,0.7
D_k9_3od_x1.0,init,E9,6,0.6
D_k9_3od_x1.0,init,E8,5,0.5
D_k9_3od_x1.0,init,-E38,3,0.3
D_k9_3od_x1.0,init,E14,3,0.3
D_k9_3od_x1.0,init,E19,3,0.3
D_k9_3od_x1.0,init,-E15,2,0.2
D_k9_3od_x1.0,init,-E29,2,0.2
D_k9_3od_x1.0,init,-E35,2,0.2
D_k9_3od_x1.0,init,-E39,2,0.2
D_k9_3od_x1.0,init,-E43,2,0.2
D_k9_3od_x1.0,init,-E46,2,0.2
D_k9_3od_x1.0,init,-E6,2,0.2
D_k9_3od_x1.0,init,-E64,2,0.2
D_k9_3od_x1.0,init,-E7,2,0.2
D_k9_3od_x1.0,init,E10,2,0.2
D_k9_3od_x1.0,init,E2,2,0.2
D_k9_3od_x1.0,init,E27,2,0.2
D_k9_3od_x1.0,init,E33,2,0.2
D_k9_3od_x1.0,init,E46,2,0.2
D_k9_3od_x1.0,init,E52,2,0.2
D_k9_3od_x1.0,init,E56,2,0.2
D_k9_3od_x1.0,init,-E0,1,0.1
D_k9_3od_x1.0,init,-E1,1,0.1
D_k9_3od_x1.0,init,-E11,1,0.1
D_k9_3od_x1.0,init,-E16,1,0.1
D_k9_3od_x1.0,init,-E2,1,0.1
D_k9_3od_x1.0,init,-E26,1,0.1
D_k9_3od_x1.0,init,-E27,1,0.1
D_k9_3od_x1.0,init,-E28,1,0.1
D_k9_3od_x1.0,init,-E30,1,0.1
D_k9_3od_x1.0,init,-E40,1,0.1
D_k9_3od_x1.0,init,-E44,1,0.1
D_k9_3od_x1.0,init,-E5,1,0.1
D_k9_3od_x1.0,init,-E52,1,0.1
D_k9_3od_x1.0,init,-E8,1,0.1
D_k9_3od_x1.0,init,E0,1,0.1
D_k9_3od_x1.0,init,E11,1,0.1
D_k9_3od_x1.0,init,E15,1,0.1
D_k9_3od_x1.0,init,E16,1,0.1
D_k9_3od_x1.0,init,E17,1,0.1
D_k9_3od_x1.0,init,E28,1,0.1
D_k9_3od_x1.0,init,E29,1,0.1
D_k9_3od_x1.0,init,E34,1,0.1
D_k9_3od_x1.0,init,E39,1,0.1
D_k9_3od_x1.0,init,E40,1,0.1
D_k9_3od_x1.0,init,E41,1,0.1
D_k9_3od_x1.0,init,E47,1,0.1
D_k9_3od_x1.0,init,E50,1,0.1
D_k9_3od_x1.0,init,E57,1,0.1
D_k9_3od_x1.0,init,E6,1,0.1
D_k9_3od_x1.0,init,E62,1,0.1
D_k9_3od_x1.0,init,E63,1,0.1
D_k9_3od_x1.0,mutation,E9,9,0.9
D_k9_3od_x1.0,mutation,E6,5,0.5
D_k9_3od_x1.0,mutation,E7,5,0.5
D_k9_3od_x1.0,mutation,E31,4,0.4
D_k9_3od_x1.0,mutation,E59,4,0.4
D_k9_3od_x1.0,mutation,-E16,3,0.3
D_k9_3od_x1.0,mutation,-E3,3,0.3
D_k9_3od_x1.0,mutation,E30,3,0.3
D_k9_3od_x1.0,mutation,E40,3,0.3
D_k9_3od_x1.0,mutation,E52,3,0.3
D_k9_3od_x1.0,mutation,-E26,2,0.2
D_k9_3od_x1.0,mutation,-E46,2,0.2
D_k9_3od_x1.0,mutation,-E52,2,0.2
D_k9_3od_x1.0,mutation,-E53,2,0.2
D_k9_3od_x1.0,mutation,-E7,2,0.2
D_k9_3od_x1.0,mutation,-E9,2,0.2
D_k9_3od_x1.0,mutation,E21,2,0.2
D_k9_3od_x1.0,mutation,E23,2,0.2
D_k9_3od_x1.0,mutation,E24,2,0.2
D_k9_3od_x1.0,mutation,E8,2,0.2
D_k9_3od_x1.0,mutation,-E11,1,0.1
D_k9_3od_x1.0,mutation,-E12,1,0.1
D_k9_3od_x1.0,mutation,-E14,1,0.1
D_k9_3od_x1.0,mutation,-E15,1,0.1
D_k9_3od_x1.0,mutation,-E19,1,0.1
D_k9_3od_x1.0,mutation,-E20,1,0.1
D_k9_3od_x1.0,mutation,-E21,1,0.1
D_k9_3od_x1.0,mutation,-E27,1,0.1
D_k9_3od_x1.0,mutation,-E28,1,0.1
D_k9_3od_x1.0,mutation,-E29,1,0.1
D_k9_3od_x1.0,mutation,-E31,1,0.1
D_k9_3od_x1.0,mutation,-E32,1,0.1
D_k9_3od_x1.0,mutation,-E38,1,0.1
D_k9_3od_x1.0,mutation,-E4,1,0.1
D_k9_3od_x1.0,mutation,-E58,1,0.1
D_k9_3od_x1.0,mutation,-E64,1,0.1
D_k9_3od_x1.0,mutation,-E8,1,0.1
D_k9_3od_x1.0,mutation,E11,1,0.1
D_k9_3od_x1.0,mutation,E15,1,0.1
D_k9_3od_x1.0,mutation,E2,1,0.1
D_k9_3od_x1.0,mutation,E28,1,0.1
D_k9_3od_x1.0,mutation,E3,1,0.1
D_k9_3od_x1.0,mutation,E32,1,0.1
D_k9_3od_x1.0,mutation,E4,1,0.1
D_k9_3od_x1.0,mutation,E45,1,0.1
D_k9_3od_x1.0,mutation,E47,1,0.1
D_k9_3od_x1.0,mutation,E50,1,0.1
D_k9_3od_x1.0,mutation,E56,1,0.1
D_k9_3od_x1.0,none,E6,6,0.6
D_k9_3od_x1.0,none,E7,6,0.6
D_k9_3od_x1.0,none,E9,6,0.6
D_k9_3od_x1.0,none,-E27,4,0.4
D_k9_3od_x1.0,none,-E44,4,0.4
D_k9_3od_x1.0,none,E8,4,0.4
D_k9_3od_x1.0,none,E3,3,0.3
D_k9_3od_x1.0,none,E41,3,0.3
D_k9_3od_x1.0,none,-E15,2,0.2
D_k9_3od_x1.0,none,-E28,2,0.2
D_k9_3od_x1.0,none,-E46,2,0.2
D_k9_3od_x1.0,none,-E8,2,0.2
D_k9_3od_x1.0,none,E21,2,0.2
D_k9_3od_x1.0,none,E40,2,0.2
D_k9_3od_x1.0,none,E53,2,0.2
D_k9_3od_x1.0,none,E59,2,0.2
D_k9_3od_x1.0,none,-E0,1,0.1
D_k9_3od_x1.0,none,-E1,1,0.1
D_k9_3od_x1.0,none,-E11,1,0.1
D_k9_3od_x1.0,none,-E14,1,0.1
D_k9_3od_x1.0,none,-E16,1,0.1
D_k9_3od_x1.0,none,-E17,1,0.1
D_k9_3od_x1.0,none,-E23,1,0.1
D_k9_3od_x1.0,none,-E29,1,0.1
D_k9_3od_x1.0,none,-E3,1,0.1
D_k9_3od_x1.0,none,-E30,1,0.1
D_k9_3od_x1.0,none,-E31,1,0.1
D_k9_3od_x1.0,none,-E35,1,0.1
D_k9_3od_x1.0,none,-E38,1,0.1
D_k9_3od_x1.0,none,-E39,1,0.1
D_k9_3od_x1.0,none,-E40,1,0.1
D_k9_3od_x1.0,none,-E45,1,0.1
D_k9_3od_x1.0,none,-E5,1,0.1
D_k9_3od_x1.0,none,-E58,1,0.1
D_k9_3od_x1.0,none,-E6,1,0.1
D_k9_3od_x1.0,none,-E64,1,0.1
D_k9_3od_x1.0,none,E0,1,0.1
D_k9_3od_x1.0,none,E1,1,0.1
D_k9_3od_x1.0,none,E10,1,0.1
D_k9_3od_x1.0,none,E11,1,0.1
D_k9_3od_x1.0,none,E17,1,0.1
D_k9_3od_x1.0,none,E19,1,0.1
D_k9_3od_x1.0,none,E23,1,0.1
D_k9_3od_x1.0,none,E25,1,0.1
D_k9_3od_x1.0,none,E26,1,0.1
D_k9_3od_x1.0,none,E28,1,0.1
D_k9_3od_x1.0,none,E29,1,0.1
D_k9_3od_x1.0,none,E30,1,0.1
D_k9_3od_x1.0,none,E43,1,0.1
D_k9_3od_x1.0,none,E49,1,0.1
D_k9_3od_x1.0,none,E50,1,0.1
D_k9_3od_x1.0,none,E52,1,0.1
D_k9_3od_x1.0,none,E56,1,0.1
D_k9_3od_x1.0,none,E57,1,0.1
D_k9_3od_x1.2,both,E9,9,0.9
D_k9_3od_x1.2,both,E7,7,0.7
D_k9_3od_x1.2,both,-E35,6,0.6
D_k9_3od_x1.2,both,E26,4,0.4
D_k9_3od_x1.2,both,-E12,3,0.3
D_k9_3od_x1.2,both,-E64,3,0.3
D_k9_3od_x1.2,both,E16,3,0.3
D_k9_3od_x1.2,both,E25,3,0.3
D_k9_3od_x1.2,both,-E11,2,0.2
D_k9_3od_x1.2,both,-E27,2,0.2
D_k9_3od_x1.2,both,-E29,2,0.2
D_k9_3od_x1.2,both,-E30,2,0.2
D_k9_3od_x1.2,both,-E39,2,0.2
D_k9_3od_x1.2,both,-E44,2,0.2
D_k9_3od_x1.2,both,E14,2,0.2
D_k9_3od_x1.2,both,E15,2,0.2
D_k9_3od_x1.2,both,E29,2,0.2
D_k9_3od_x1.2,both,E32,2,0.2
D_k9_3od_x1.2,both,E34,2,0.2
D_k9_3od_x1.2,both,E47,2,0.2
D_k9_3od_x1.2,both,E6,2,0.2
D_k9_3od_x1.2,both,E63,2,0.2
D_k9_3od_x1.2,both,-E0,1,0.1
D_k9_3od_x1.2,both,-E1,1,0.1
D_k9_3od_x1.2,both,-E14,1,0.1
D_k9_3od_x1.2,both,-E21,1,0.1
D_k9_3od_x1.2,both,-E23,1,0.1
D_k9_3od_x1.2,both,-E28,1,0.1
D_k9_3od_x1.2,both,-E3,1,0.1
D_k9_3od_x1.2,both,-E32,1,0.1
D_k9_3od_x1.2,both,-E4,1,0.1
D_k9_3od_x1.2,both,-E43,1,0.1
D_k9_3od_x1.2,both,-E5,1,0.1
D_k9_3od_x1.2,both,-E6,1,0.1
D_k9_3od_x1.2,both,-E7,1,0.1
D_k9_3od_x1.2,both,E1,1,0.1
D_k9_3od_x1.2,both,E11,1,0.1
D_k9_3od_x1.2,both,E19,1,0.1
D_k9_3od_x1.2,both,E2,1,0.1
D_k9_3od_x1.2,both,E23,1,0.1
D_k9_3od_x1.2,both,E3,1,0.1
D_k9_3od_x1.2,both,E30,1,0.1
D_k9_3od_x1.2,both,E40,1,0.1
D_k9_3od_x1.2,both,E41,1,0.1
D_k9_3od_x1.2,both,E52,1,0.1
D_k9_3od_x1.2,both,E58,1,0.1
D_k9_3od_x1.2,init,E7,8,0.8
D_k9_3od_x1.2,init,E9,8,0.8
D_k9_3od_x1.2,init,-E14,4,0.4
D_k9_3od_x1.2,init,E6,4,0.4
D_k9_3od_x1.2,init,-E16,3,0.3
D_k9_3od_x1.2,init,E4,3,0.3
D_k9_3od_x1.2,init,-E0,2,0.2
D_k9_3od_x1.2,init,-E1,2,0.2
D_k9_3od_x1.2,init,-E20,2,0.2
D_k9_3od_x1.2,init,-E21,2,0.2
D_k9_3od_x1.2,init,-E26,2,0.2
D_k9_3od_x1.2,init,-E28,2,0.2
D_k9_3od_x1.2,init,-E43,2,0.2
D_k9_3od_x1.2,init,-E46,2,0.2
D_k9_3od_x1.2,init,-E52,2,0.2
D_k9_3od_x1.2,init,E15,2,0.2
D_k9_3od_x1.2,init,E29,2,0.2
D_k9_3od_x1.2,init,E3,2,0.2
D_k9_3od_x1.2,init,E39,2,0.2
D_k9_3od_x1.2,init,E5,2,0.2
D_k9_3od_x1.2,init,E50,2,0.2
D_k9_3od_x1.2,init,E56,2,0.2
D_k9_3od_x1.2,init,-E15,1,0.1
D_k9_3od_x1.2,init,-E19,1,0.1
D_k9_3od_x1.2,init,-E23,1,0.1
D_k9_3od_x1.2,init,-E25,1,0.1
D_k9_3od_x1.2,init,-E29,1,0.1
D_k9_3od_x1.2,init,-E35,1,0.1
D_k9_3od_x1.2,init,-E47,1,0.1
D_k9_3od_x1.2,init,-E5,1,0.1
D_k9_3od_x1.2,init,-E50,1,0.1
D_k9_3od_x1.2,init,-E58,1,0.1
D_k9_3od_x1.2,init,-E6,1,0.1
D_k9_3od_x1.2,init,-E64,1,0.1
D_k9_3od_x1.2,init,-E7,1,0.1
D_k9_3od_x1.2,init,-E8,1,0.1
D_k9_3od_x1.2,init,E11,1,0.1
D_k9_3od_x1.2,init,E19,1,0.1
D_k9_3od_x1.2,init,E2,1,0.1
D_k9_3od_x1.2,init,E21,1,0.1
D_k9_3od_x1.2,init,E27,1,0.1
D_k9_3od_x1.2,init,E28,1,0.1
D_k9_3od_x1.2,init,E30,1,0.1
D_k9_3od_x1.2,init,E31,1,0.1
D_k9_3od_x1.2,init,E32,1,0.1
D_k9_3od_x1.2,init,E33,1,0.1
D_k9_3od_x1.2,init,E41,1,0.1
D_k9_3od_x1.2,init,E46,1,0.1
D_k9_3od_x1.2,init,E53,1,0.1
D_k9_3od_x1.2,init,E57,1,0.1
D_k9_3od_x1.2,mutation,E7,9,0.9
D_k9_3od_x1.2,mutation,E9,8,0.8
D_k9_3od_x1.2,mutation,-E12,5,0.5
D_k9_3od_x1.2,mutation,-E35,5,0.5
D_k9_3od_x1.2,mutation,E26,4,0.4
D_k9_3od_x1.2,mutation,-E64,3,0.3
D_k9_3od_x1.2,mutation,E25,3,0.3
D_k9_3od_x1.2,mutation,E29,3,0.3
D_k9_3od_x1.2,mutation,E6,3,0.3
D_k9_3od_x1.2,mutation,-E14,2,0.2
D_k9_3od_x1.2,mutation,-E20,2,0.2
D_k9_3od_x1.2,mutation,-E28,2,0.2
D_k9_3od_x1.2,mutation,-E50,2,0.2
D_k9_3od_x1.2,mutation,-E7,2,0.2
D_k9_3od_x1.2,mutation,E19,2,0.2
D_k9_3od_x1.2,mutation,E2,2,0.2
D_k9_3od_x1.2,mutation,E21,2,0.2
D_k9_3od_x1.2,mutation,E34,2,0.2
D_k9_3od_x1.2,mutation,E58,2,0.2
D_k9_3od_x1.2,mutation,-E11,1,0.1
D_k9_3od_x1.2,mutation,-E15,1,0.1
D_k9_3od_x1.2,mutation,-E17,1,0.1
D_k9_3od_x1.2,mutation,-E19,1,0.1
D_k9_3od_x1.2,mutation,-E23,1,0.1
D_k9_3od_x1.2,mutation,-E25,1,0.1
D_k9_3od_x1.2,mutation,-E27,1,0.1
D_k9_3od_x1.2,mutation,-E30,1,0.1
D_k9_3od_x1.2,mutation,-E39,1,0.1
D_k9_3od_x1.2,mutation,-E46,1,0.1
D_k9_3od_x1.2,mutation,-E47,1,0.1
D_k9_3od_x1.2,mutation,E1,1,0.1
D_k9_3od_x1.2,mutation,E11,1,0.1
D_k9_3od_x1.2,mutation,E16,1,0.1
D_k9_3od_x1.2,mutation,E23,1,0.1
D_k9_3od_x1.2,mutation,E27,1,0.1
D_k9_3od_x1.2,mutation,E28,1,0.1
D_k9_3od_x1.2,mutation,E3,1,0.1
D_k9_3od_x1.2,mutation,E31,1,0.1
D_k9_3od_x1.2,mutation,E4,1,0.1
D_k9_3od_x1.2,mutation,E40,1,0.1
D_k9_3od_x1.2,mutation,E46,1,0.1
D_k9_3od_x1.2,mutation,E47,1,0.1
D_k9_3od_x1.2,mutation,E53,1,0.1
D_k9_3od_x1.2,mutation,E57,1,0.1
D_k9_3od_x1.2,mutation,E63,1,0.1
D_k9_3od_x1.2,mutation,E64,1,0.1
D_k9_3od_x1.2,none,E9,9,0.9
D_k9_3od_x1.2,none,E7,5,0.5
D_k9_3od_x1.2,none,-E12,3,0.3
D_k9_3od_x1.2,none,-E52,3,0.3
D_k9_3od_x1.2,none,E19,3,0.3
D_k9_3od_x1.2,none,E26,3,0.3
D_k9_3od_x1.2,none,E59,3,0.3
D_k9_3od_x1.2,none,-E0,2,0.2
D_k9_3od_x1.2,none,-E15,2,0.2
D_k9_3od_x1.2,none,-E19,2,0.2
D_k9_3od_x1.2,none,-E26,2,0.2
D_k9_3od_x1.2,none,-E3,2,0.2
D_k9_3od_x1.2,none,-E39,2,0.2
D_k9_3od_x1.2,none,-E43,2,0.2
D_k9_3od_x1.2,none,-E5,2,0.2
D_k9_3od_x1.2,none,-E58,2,0.2
D_k9_3od_x1.2,none,-E64,2,0.2
D_k9_3od_x1.2,none,-E7,2,0.2
D_k9_3od_x1.2,none,-E9,2,0.2
D_k9_3od_x1.2,none,E0,2,0.2
D_k9_3od_x1.2,none,E16,2,0.2
D_k9_3od_x1.2,none,E21,2,0.2
D_k9_3od_x1.2,none,E50,2,0.2
D_k9_3od_x1.2,none,E53,2,0.2
D_k9_3od_x1.2,none,-E11,1,0.1
D_k9_3od_x1.2,none,-E16,1,0.1
D_k9_3od_x1.2,none,-E17,1,0.1
D_k9_3od_x1.2,none,-E20,1,0.1
D_k9_3od_x1.2,none,-E23,1,0.1
D_k9_3od_x1.2,none,-E27,1,0.1
D_k9_3od_x1.2,none,-E29,1,0.1
D_k9_3od_x1.2,none,-E30,1,0.1
D_k9_3od_x1.2,none,-E35,1,0.1
D_k9_3od_x1.2,none,-E4,1,0.1
D_k9_3od_x1.2,none,-E44,1,0.1
D_k9_3od_x1.2,none,-E46,1,0.1
D_k9_3od_x1.2,none,-E47,1,0.1
D_k9_3od_x1.2,none,-E6,1,0.1
D_k9_3od_x1.2,none,E15,1,0.1
D_k9_3od_x1.2,none,E17,1,0.1
D_k9_3od_x1.2,none,E27,1,0.1
D_k9_3od_x1.2,none,E29,1,0.1
D_k9_3od_x1.2,none,E30,1,0.1
D_k9_3od_x1.2,none,E32,1,0.1
D_k9_3od_x1.2,none,E34,1,0.1
D_k9_3od_x1.2,none,E4,1,0.1
D_k9_3od_x1.2,none,E40,1,0.1
D_k9_3od_x1.2,none,E45,1,0.1
D_k9_3od_x1.2,none,E5,1,0.1
D_k9_3od_x1.2,none,E57,1,0.1
D_k9_3od_x1.2,none,E6,1,0.1
J_k9_6od_x0.8,both,4935286#2,7,0.7
J_k9_6od_x0.8,both,-7924760#5,2,0.2
J_k9_6od_x0.8,both,-814061747#2,2,0.2
J_k9_6od_x0.8,both,-834922892#2,2,0.2
J_k9_6od_x0.8,both,36851884,2,0.2
J_k9_6od_x0.8,both,474166985#6,2,0.2
J_k9_6od_x0.8,both,478100148,2,0.2
J_k9_6od_x0.8,both,4935286#3,2,0.2
J_k9_6od_x0.8,both,803012921#2,2,0.2
J_k9_6od_x0.8,both,-106652025#0,1,0.1
J_k9_6od_x0.8,both,-111681903#0,1,0.1
J_k9_6od_x0.8,both,-172251699#1,1,0.1
J_k9_6od_x0.8,both,-219796126#5,1,0.1
J_k9_6od_x0.8,both,-219797807#3,1,0.1
J_k9_6od_x0.8,both,-37548821#1,1,0.1
J_k9_6od_x0.8,both,-410942714#1,1,0.1
J_k9_6od_x0.8,both,-4877788#5,1,0.1
J_k9_6od_x0.8,both,-4970253#1,1,0.1
J_k9_6od_x0.8,both,-5197045#1,1,0.1
J_k9_6od_x0.8,both,-6263816#3,1,0.1
J_k9_6od_x0.8,both,-6263818#1,1,0.1
J_k9_6od_x0.8,both,-782714966#0,1,0.1
J_k9_6od_x0.8,both,-7924768,1,0.1
J_k9_6od_x0.8,both,-803012921#1,1,0.1
J_k9_6od_x0.8,both,-814061747#10,1,0.1
J_k9_6od_x0.8,both,-876343448#1,1,0.1
J_k9_6od_x0.8,both,-876343449#2,1,0.1
J_k9_6od_x0.8,both,-876343452#1,1,0.1
J_k9_6od_x0.8,both,-gneE0,1,0.1
J_k9_6od_x0.8,both,106651991#1,1,0.1
J_k9_6od_x0.8,both,106652003#0,1,0.1
J_k9_6od_x0.8,both,111677669#1,1,0.1
J_k9_6od_x0.8,both,127625589,1,0.1
J_k9_6od_x0.8,both,172249931#1,1,0.1
J_k9_6od_x0.8,both,219797798#3,1,0.1
J_k9_6od_x0.8,both,231819415#0,1,0.1
J_k9_6od_x0.8,both,231819500,1,0.1
J_k9_6od_x0.8,both,23464956#0,1,0.1
J_k9_6od_x0.8,both,255228349#0,1,0.1
J_k9_6od_x0.8,both,255228357,1,0.1
J_k9_6od_x0.8,both,255228360,1,0.1
J_k9_6od_x0.8,both,25970859#0,1,0.1
J_k9_6od_x0.8,both,36847354#1,1,0.1
J_k9_6od_x0.8,both,36851877#1,1,0.1
J_k9_6od_x0.8,both,36851894,1,0.1
J_k9_6od_x0.8,both,40009020#2,1,0.1
J_k9_6od_x0.8,both,40009020#7,1,0.1
J_k9_6od_x0.8,both,474168056#1,1,0.1
J_k9_6od_x0.8,both,474168602#2,1,0.1
J_k9_6od_x0.8,both,478100154#0,1,0.1
J_k9_6od_x0.8,both,4877786#0,1,0.1
J_k9_6od_x0.8,both,4911107#0,1,0.1
J_k9_6od_x0.8,both,4950115#2,1,0.1
J_k9_6od_x0.8,both,498037591,1,0.1
J_k9_6od_x0.8,both,5055277#4,1,0.1
J_k9_6od_x0.8,both,61902777#0,1,0.1
